Unnamed: 0,order_id,order_item_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,seller_zip_code_prefix,payment_type,payment_sequential,payment_installments,price,freight_value,payment_value,shipping_limit_date,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day_of_purchase,month_of_purchase,year_of_purchase,month/year_of_purchase,order_status,order_unique_id
109014,c256ab3bcaf77d9695562a49f8be8a26,1,ab5bc6d7681714398d7588cf35ac5eb8,fc0aa87e3c2c13a4166152567bab1de8,27966,macae,RJ,417c36fe8603e10f20aba1359eb8e2f4,eletroportateis,51.0,2273.0,1.0,500.0,30.0,19.0,17.0,2d42ebcda99fd55f6f4bc2f1ca035d50,uruacu,GO,76400,credit_card,1,1,89.0,37.53,126.53,2018-07-05 19:11:07,2018-06-29 18:50:59,2018-06-29 19:11:07,2018-07-03 15:57:00,2018-07-11 23:22:32,2018-07-27 00:00:00,Friday,June,2018,June-2018,delivered,c256ab3bcaf77d9695562a49f8be8a26-1
34597,fdc4c75dff7c1545dd19c597436d6f1e,1,48dd4a1dcc42559b8035a9fe8d55f108,af5e9dd2db7d2ad0a110f3a4b02fd783,3978,sao paulo,SP,a9f480bfc49f0b85e8394e1cdf685b4e,brinquedos,33.0,69.0,4.0,5700.0,39.0,30.0,29.0,3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,13232,credit_card,1,2,55.0,12.72,135.34,2017-09-20 08:15:11,2017-09-14 08:02:31,2017-09-14 08:15:11,2017-09-14 19:24:52,2017-10-11 21:34:25,2017-10-02 00:00:00,Thursday,September,2017,September-2017,delivered,fdc4c75dff7c1545dd19c597436d6f1e-1
87392,a3b8577da20bded7d651b76f6de4e2be,1,2cae47942c8ec4b0b35568cda80c913f,0957aa68c756fee82c61443a461b32ff,71931,brasilia,DF,ca804be785914dd234a6dd0177c2c577,papelaria,58.0,696.0,3.0,1700.0,101.0,15.0,15.0,2c9e548be18521d1c43cde1c582c6de8,mogi das cruzes,SP,8752,voucher,2,1,149.0,22.12,157.99,2018-04-04 22:09:37,2018-03-31 21:54:03,2018-03-31 22:09:37,2018-04-05 23:26:31,2018-04-13 15:22:27,2018-04-19 00:00:00,Saturday,March,2018,March-2018,delivered,a3b8577da20bded7d651b76f6de4e2be-1
100762,0ac645ddb846d1373321decb39c9956f,1,46d8521966b3f64cce626dfc6b655d1a,969cdc8af5b07074766e79c1e6d76c24,3460,sao paulo,SP,1501b0033c68a37fa9560033a440e529,eletroportateis,58.0,1160.0,6.0,410.0,24.0,22.0,17.0,82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,95013,credit_card,1,1,49.1,18.23,134.66,2018-05-13 21:14:16,2018-05-07 20:57:42,2018-05-07 21:14:16,2018-05-08 14:12:00,2018-05-11 22:08:57,2018-05-29 00:00:00,Monday,May,2018,May-2018,delivered,0ac645ddb846d1373321decb39c9956f-1
101743,12038c61d2a50f95412b96ac0e47502d,3,0d1b3897d00258d347dcd93a43924123,0a5f289d0908859e4f749900cfaa6eb9,81210,curitiba,PR,426c58d69aa402e5397c4b6471420fbe,construcao_ferramentas_construcao,54.0,2312.0,1.0,3550.0,16.0,105.0,11.0,e9511df20ccd82658a30c37b7fb343af,bauru,SP,17026,credit_card,1,10,155.6,27.17,548.31,2018-05-02 11:15:14,2018-04-25 11:01:37,2018-04-25 11:15:14,2018-04-26 12:01:00,2018-04-30 21:21:38,2018-05-18 00:00:00,Wednesday,April,2018,April-2018,delivered,12038c61d2a50f95412b96ac0e47502d-3
71523,841c1d3a2dcd2252ee4f20c3858b2e95,1,e7c40947bf69befa79b8f13205c9e22a,0cb273df1ad8cd85abd79f29dd34fd42,6765,taboao da serra,SP,62d8daeee0db3a60c234c2d1bfd10651,cama_mesa_banho,46.0,113.0,1.0,350.0,40.0,4.0,30.0,d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,SP,14940,credit_card,1,1,24.9,11.85,36.75,2017-06-16 07:35:09,2017-05-29 07:28:12,2017-05-29 07:35:09,2017-05-30 08:35:58,2017-06-02 11:10:40,2017-07-03 00:00:00,Monday,May,2017,May-2017,delivered,841c1d3a2dcd2252ee4f20c3858b2e95-1
34835,a9d3d5644ade0a1e4724dbb4df266a21,1,a13b9847485ba81c2b12ed318d748b00,f3683e18231a0fd781816d98b09414b9,13092,campinas,SP,89427567da9c9b075c9dca131535104d,brinquedos,45.0,111.0,3.0,550.0,50.0,10.0,25.0,3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,13232,credit_card,1,1,29.0,13.78,42.78,2018-06-26 23:14:52,2018-06-23 22:57:13,2018-06-23 23:14:52,2018-06-26 07:41:00,2018-06-28 12:52:47,2018-07-17 00:00:00,Saturday,June,2018,June-2018,delivered,a9d3d5644ade0a1e4724dbb4df266a21-1
96194,fd74ee83ca49ea03ce7b1e8d8aceba3f,1,140840d08a638fb3c2427dd91d929fe2,1de85d557ce67dac394c9cfa0d203509,13348,indaiatuba,SP,82b73150f90f4fef92913e35b9984bb7,utilidades_domesticas,40.0,545.0,3.0,2200.0,48.0,25.0,25.0,91f848e9f4be368f4318775aac733370,sao paulo,SP,3029,credit_card,1,10,94.9,11.87,213.54,2017-06-14 20:45:19,2017-06-08 20:31:14,2017-06-08 20:45:19,2017-06-09 14:16:00,2017-06-13 11:39:49,2017-06-22 00:00:00,Thursday,June,2017,June-2017,delivered,fd74ee83ca49ea03ce7b1e8d8aceba3f-1
68588,8b5056c432a43ae02436c309892d84ff,1,3f900bd55c8b0d06474ca46cf359a998,ead238a26764b16b5d7276212e02c577,88080,florianopolis,SC,3e7ec3672e5549ba74cf635752bfc70b,moveis_decoracao,59.0,2262.0,4.0,600.0,65.0,8.0,13.0,5a8e7d5003a1f221f9e1d6e411de7c23,campinas,SP,13076,boleto,1,1,59.9,15.18,75.08,2017-07-12 03:25:32,2017-07-05 00:57:31,2017-07-06 03:25:32,2017-07-06 13:27:43,2017-07-17 18:12:48,2017-07-27 00:00:00,Wednesday,July,2017,July-2017,delivered,8b5056c432a43ae02436c309892d84ff-1
44203,24f18122273caa6950e256dcb2d2f7a7,1,fe92213bddc19f762d0c2511f4c3e861,ea06f64f7343790c102c4539e3427605,95800,venancio aires,RS,71f4e8616f830f33d1059bad50cacf99,esporte_lazer,48.0,886.0,1.0,200.0,33.0,4.0,13.0,2e1c9f22be269ef4643f826c9e650a52,sao paulo,SP,4850,credit_card,1,1,45.49,18.42,63.91,2018-07-27 09:17:44,2018-07-23 18:52:28,2018-07-24 09:23:48,2018-07-25 15:55:00,2018-07-31 11:41:41,2018-08-15 00:00:00,Monday,July,2018,July-2018,delivered,24f18122273caa6950e256dcb2d2f7a7-1
36089,3957b45bce42070cac232014ad4d001b,1,16f5cf0023d5d11a905dabc8ffe04c02,5ad895e7b7ce9007c007cf5a524d01ae,38415,uberlandia,MG,52c80cedd4e90108bf4fa6a206ef6b03,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,a1043bafd471dff536d0c462352beb48,ilicinea,MG,37175,voucher,2,1,179.99,26.88,250.0,2017-10-19 01:56:25,2017-10-13 23:59:12,2017-10-14 00:56:25,2017-10-18 15:34:34,2017-10-23 21:44:56,2017-10-31 00:00:00,Friday,October,2017,October-2017,delivered,3957b45bce42070cac232014ad4d001b-1
43494,b36f3343300f81c5687549dbf17aee3c,1,bb9ceaa5b2382421b18145b311926f24,ca8bcfefd75fadc388de1d01ede3b9b4,61650,caucaia,CE,97296954e343ef67dcda940ec8e2a0d4,informatica_acessorios,53.0,147.0,1.0,200.0,16.0,8.0,11.0,bd0389da23d89b726abf911cccc54596,brasilia,DF,71691,boleto,1,1,39.9,21.15,61.05,2017-07-19 03:05:20,2017-07-12 09:24:20,2017-07-13 03:05:20,2017-07-13 15:11:55,2017-07-24 22:27:45,2017-08-11 00:00:00,Wednesday,July,2017,July-2017,delivered,b36f3343300f81c5687549dbf17aee3c-1
79825,2011ac5bff446ddc9bb1a099d497e634,1,9dc98f0c9072e797de4761ef57854c8a,d9063a8c033178c13e436dab34c251fd,89895,riqueza,SC,3ecdc0c6f18cf5c74f2b2e11c23ef462,beleza_saude,48.0,728.0,1.0,450.0,20.0,7.0,17.0,4c498c7345e89aebad651544829beca0,carapicuiba,SP,6341,boleto,1,1,130.0,19.01,149.01,2018-08-03 03:55:23,2018-07-28 20:02:32,2018-07-31 03:55:23,2018-08-01 08:35:00,2018-08-08 19:08:45,2018-08-17 00:00:00,Saturday,July,2018,July-2018,delivered,2011ac5bff446ddc9bb1a099d497e634-1
51590,91116032517d91c1180ea2bd34db30c3,1,cbece3180303b43f336eaab51da85aad,79d0029455373fa2185c76bb52b96fbc,57061,maceio,AL,b1517c1b95640f9c8faf6f049fc751ee,relogios_presentes,42.0,838.0,2.0,400.0,16.0,13.0,13.0,fa1c13f2614d7b5c4749cbc52fecda94,sumare,SP,13170,credit_card,1,8,239.0,22.47,261.47,2017-07-20 10:03:27,2017-07-16 09:50:28,2017-07-16 10:03:27,2017-07-18 19:42:20,2017-08-15 21:17:53,2017-08-16 00:00:00,Sunday,July,2017,July-2017,delivered,91116032517d91c1180ea2bd34db30c3-1
6219,f75af398a39ffa0d9488c740a4b259cb,3,5c4939501933003b9471f87a5c4b1404,2a791088702b2842fed7ca1e30366441,95680,canela,RS,53759a2ecddad2bb87a079a1f1519f73,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,1f50f920176fa81dab994f9023523100,sao jose do rio preto,SP,15025,credit_card,1,3,53.9,17.63,214.59,2018-03-01 17:10:45,2018-02-22 17:12:23,2018-02-23 17:40:19,2018-02-27 16:04:53,2018-03-14 22:21:37,2018-03-26 00:00:00,Thursday,February,2018,February-2018,delivered,f75af398a39ffa0d9488c740a4b259cb-3
45476,d813a46a477d66e2ec086449ba297297,1,38324f340fd5e560c9f635a71c23ca9b,0661e01d452f82266d0d2ad2ab668575,35030,governador valadares,MG,4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53.0,603.0,1.0,5950.0,65.0,11.0,65.0,8581055ce74af1daba164fdbd55a40de,guarulhos,SP,7112,credit_card,1,3,143.8,24.0,117.8,2017-02-19 16:25:36,2017-02-15 17:25:36,2017-02-15 17:43:34,2017-02-17 13:12:30,2017-03-06 09:33:06,2017-03-16 00:00:00,Wednesday,February,2017,February-2017,delivered,d813a46a477d66e2ec086449ba297297-1
102086,b82f05ed1c1a8045489ff9ee86415c9c,1,cf361a577c7a3a851422f48baf8fc07f,4b8d6f6291cad9a96bfdbe5376a995e1,13575,sao carlos,SP,cf6b03b7b6a0d499505b4342f06e5f80,fashion_esporte,46.0,219.0,2.0,250.0,18.0,12.0,12.0,e7df4cd29ab5abab70fb0783ddb53987,sao paulo,SP,4122,credit_card,1,2,69.9,13.15,83.05,2018-08-22 13:10:30,2018-08-19 20:46:26,2018-08-20 13:10:30,2018-08-21 07:04:00,2018-08-30 18:48:49,2018-08-30 00:00:00,Sunday,August,2018,August-2018,delivered,b82f05ed1c1a8045489ff9ee86415c9c-1
48822,6ee3801dff06972f74e0b9a290699475,1,b3d1ab2d4c786d2883b07de6f13d9323,ac270776393b29269ba6a646d6654e95,90110,porto alegre,RS,951cb45d30e716a846d8cf5874034e56,telefonia,57.0,524.0,1.0,150.0,18.0,3.0,12.0,2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,8250,credit_card,1,3,18.99,15.65,34.64,2017-04-02 22:30:16,2017-03-27 22:16:34,2017-03-27 22:30:16,2017-03-30 16:47:53,2017-04-05 14:28:55,2017-04-20 00:00:00,Monday,March,2017,March-2017,delivered,6ee3801dff06972f74e0b9a290699475-1
106280,b4c9708f4e37c6ac87564ef1f0efa7f3,1,b6e90c9642ff01784741d3aabd4c94a1,f58d944f8ac78d84a1b8788ddf0636fb,95047,caxias do sul,RS,1d8ff272f4ff5248bde1358ef928713f,ferramentas_jardim,55.0,252.0,1.0,900.0,30.0,20.0,35.0,082e0bf4cb865a6533b1e8e498cc0255,botucatu,SP,18608,boleto,1,1,71.4,16.26,87.66,2017-12-14 02:54:14,2017-12-07 14:12:48,2017-12-08 02:54:14,2017-12-08 16:12:07,2018-01-12 22:36:21,2018-01-11 00:00:00,Thursday,December,2017,December-2017,delivered,b4c9708f4e37c6ac87564ef1f0efa7f3-1
25400,188f31b5ce7e58114dc03f7d6289f9a4,1,61691ca23f39f8e8e2d01afdc2f00e41,74092b9d4919431b8b4c02fd8569bccd,58037,joao pessoa,PB,87b77bddc8fa1c1272ec769a5134310c,brinquedos,55.0,741.0,2.0,4384.0,39.0,35.0,34.0,7299e27ed73d2ad986de7f7c77d919fa,araguari,MG,38440,credit_card,1,10,740.0,77.77,603.43,2018-06-19 16:18:19,2018-06-15 16:04:04,2018-06-16 16:18:19,2018-06-18 13:09:00,2018-07-08 18:11:06,2018-07-19 00:00:00,Friday,June,2018,June-2018,delivered,188f31b5ce7e58114dc03f7d6289f9a4-1
57665,f8f19f291b784fe1e1bd40de20adf4bd,1,38045eab76ba7a85aa85f21a100f56a2,2bb9fa7ec912785d8e0c8643e67a9e9e,35500,divinopolis,MG,2ddf9184f8aad1f832fdf5ecd1e53a17,perfumaria,58.0,560.0,1.0,650.0,20.0,8.0,20.0,0c7533c71df861ec58ad7ff999ed0e8d,valinhos,SP,13270,boleto,1,1,45.9,15.1,122.0,2017-09-04 04:50:15,2017-08-27 18:32:46,2017-08-29 04:50:15,2017-08-29 18:43:10,2017-09-08 18:19:58,2017-09-18 00:00:00,Sunday,August,2017,August-2017,delivered,f8f19f291b784fe1e1bd40de20adf4bd-1
11098,00750f68bb64537034e93554c64b41b5,1,49b0b78f8fd6fc95605c46e685c4b611,d77caf275e9f22055520d5a58bf0691f,9350,maua,SP,526f833e1eb0a32ad9351145a761b9ab,relogios_presentes,60.0,491.0,2.0,250.0,16.0,2.0,11.0,6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,5849,credit_card,1,4,129.0,8.16,137.16,2017-11-17 10:10:32,2017-11-12 09:50:55,2017-11-12 10:10:32,2017-11-13 19:42:09,2017-11-14 22:34:39,2017-11-27 00:00:00,Sunday,November,2017,November-2017,delivered,00750f68bb64537034e93554c64b41b5-1
88382,4f5b17a084374aefa986a762eb8a7de2,1,7622d1fc55809b6109b7decf63dd8529,71036db6faabd00815cec3685d26d8a2,28970,araruama,RJ,d41d8cd98f00b204e9800998ecf8427e,automotivo,16.0,115.0,1.0,1181.0,30.0,17.0,24.0,066a6914e1ebf3ea95a216c73a986b91,foz do iguacu,PR,85863,boleto,1,1,175.0,61.3,236.3,2017-05-02 08:05:17,2017-04-24 10:02:13,2017-04-25 08:05:17,2017-05-03 16:12:40,2017-05-11 10:39:42,2017-05-17 00:00:00,Monday,April,2017,April-2017,delivered,4f5b17a084374aefa986a762eb8a7de2-1
81154,05e52cc535bf067c2eb8337443ca0fc0,1,15a5a319296eccdc3073c103ab791b84,ea220735eeeee3326ebc6dbe42e2a00a,59290,sao goncalo do amarante,RN,1a657b37e6e9a1ad8dfc98c1820a3fef,pet_shop,44.0,316.0,2.0,700.0,20.0,20.0,20.0,1336efc61c316ddf92c899eb817f7cae,assis,SP,19800,credit_card,1,2,119.0,36.15,155.15,2017-05-26 17:03:20,2017-05-21 16:55:28,2017-05-22 17:03:20,2017-05-23 12:08:05,2017-06-01 14:05:57,2017-06-26 00:00:00,Sunday,May,2017,May-2017,delivered,05e52cc535bf067c2eb8337443ca0fc0-1
11216,c1deab56eafcb4bec7703bbe7bd25137,1,e79dc41727a1e98c2f8f042a432b6ead,f2ae19a9a217f8712d77f9c7e9b03c9c,86080,londrina,PR,aa8d88eb4b9cb38894e33fa624c4287f,relogios_presentes,54.0,335.0,4.0,250.0,16.0,2.0,11.0,6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,5849,voucher,2,1,55.0,18.49,21.6,2018-07-23 09:45:16,2018-07-19 09:36:34,2018-07-19 09:45:16,2018-07-19 11:23:00,2018-07-25 13:56:45,2018-08-06 00:00:00,Thursday,July,2018,July-2018,delivered,c1deab56eafcb4bec7703bbe7bd25137-1
12325,533ca098906e55ed14be6385223b86d1,2,d219cc7387e6bbc57a8660d1924f995c,a0ec75d54358c7f8aa3d2fd6f1fcf523,73272,brasilia,DF,f77f34a4f2b8f31e2bcc50a478888064,relogios_presentes,52.0,737.0,2.0,250.0,16.0,11.0,11.0,fa1c13f2614d7b5c4749cbc52fecda94,sumare,SP,13170,credit_card,1,3,139.9,17.41,223.77,2018-02-01 17:17:06,2018-01-27 16:53:27,2018-01-27 17:17:06,2018-01-29 18:52:23,2018-02-07 21:18:51,2018-02-23 00:00:00,Saturday,January,2018,January-2018,delivered,533ca098906e55ed14be6385223b86d1-2
16461,66efaa03a4b4236e90751074b59f4b78,1,e405b45d1a92f47e9aea63e461a41a99,79e4338f3e099d098714d5ea9f1a0401,35700,sete lagoas,MG,f4a38926843e01497a3f63a5d5740c72,eletronicos,38.0,375.0,1.0,150.0,22.0,13.0,17.0,8b321bb669392f5163d04c59e235e066,sao paulo,SP,1212,boleto,1,1,13.65,15.23,28.88,2018-03-16 17:49:15,2018-03-11 14:14:32,2018-03-12 17:49:15,2018-03-13 20:37:21,2018-03-19 21:22:18,2018-04-02 00:00:00,Sunday,March,2018,March-2018,delivered,66efaa03a4b4236e90751074b59f4b78-1
71173,c7820995dbe03c41044d23a03179a74e,1,689575ded4fb7b7c264f327f0c64aa9d,78efb72be6e814b502339fd067f81d11,5634,sao paulo,SP,332795c0c3303ebda469c7945fe1a1a7,brinquedos,51.0,390.0,2.0,600.0,36.0,12.0,37.0,9d4db00d65d7760644ac0c14edb5fd86,sorocaba,SP,18025,boleto,1,1,89.88,9.54,99.42,2018-05-11 10:31:15,2018-05-08 20:39:52,2018-05-09 10:31:43,2018-05-09 14:06:00,2018-05-14 21:16:51,2018-05-16 00:00:00,Tuesday,May,2018,May-2018,delivered,c7820995dbe03c41044d23a03179a74e-1
91694,64bbf9df8ea9c5c9dfb0981b5e2a81e0,1,7eb3777da7278563df91c47dbb6eca9a,5b419334b395c0d001fa2ad8fce86bda,22051,rio de janeiro,RJ,3918438461819ce9da3aad383410a292,cama_mesa_banho,58.0,231.0,1.0,8800.0,40.0,6.0,29.0,dc4a0fc896dc34b0d5bfec8438291c80,ibitinga,SP,14940,voucher,1,1,116.59,18.07,134.66,2017-11-23 19:15:30,2017-11-16 19:51:12,2017-11-17 19:15:30,2017-11-20 11:28:50,2017-11-30 15:46:54,2017-12-06 00:00:00,Thursday,November,2017,November-2017,delivered,64bbf9df8ea9c5c9dfb0981b5e2a81e0-1
54156,c2fd626797fb5ca566e69305eebca31a,1,3f177c07b625f8800aa7b8fd5fc2a3aa,35bfa12001f8a1b790b280f937f68864,39935,santo antonio do jacinto,MG,b99e4f4fa3f421e0ffbd512d9f152dec,eletronicos,52.0,240.0,1.0,1050.0,22.0,9.0,12.0,128639473a139ac0f3e5f5ade55873a5,maringa,PR,87050,boleto,1,1,19.9,19.95,39.85,2018-03-21 03:15:51,2018-03-13 16:58:02,2018-03-15 03:15:51,2018-03-15 18:28:52,2018-04-04 16:48:30,2018-04-18 00:00:00,Tuesday,March,2018,March-2018,delivered,c2fd626797fb5ca566e69305eebca31a-1
88949,9c5e59d13402e43348641c0293487f76,1,9d9addc37267270ff9165305944bc9eb,3fe678665ed174230c56f10c156b20db,20511,rio de janeiro,RJ,05555b7712bfdb1c0809b44166e33a25,brinquedos,60.0,763.0,1.0,200.0,25.0,3.0,25.0,42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,71551,credit_card,1,4,129.0,17.83,146.83,2018-08-23 12:50:25,2018-08-19 18:19:11,2018-08-20 12:50:25,2018-08-21 13:25:00,2018-08-28 23:36:36,2018-09-04 00:00:00,Sunday,August,2018,August-2018,delivered,9c5e59d13402e43348641c0293487f76-1
24441,bf73c65f1e495937d0e65520f1bec3ed,1,c52c5c0033d00148752ff61f991e2521,b1a6ead3efec7299aecaf0a1ff2070a5,81810,curitiba,PR,fbc1488c1a1e72ba175f53ab29a248e8,perfumaria,27.0,311.0,1.0,560.0,19.0,13.0,17.0,058fd0aa2bfdb2274e05e1ae971dabb6,santo andre,SP,9020,credit_card,1,5,119.5,15.72,135.22,2018-06-12 14:15:21,2018-06-04 14:04:48,2018-06-04 14:15:21,2018-06-05 08:39:00,2018-06-13 18:22:04,2018-07-11 00:00:00,Monday,June,2018,June-2018,delivered,bf73c65f1e495937d0e65520f1bec3ed-1
69545,d2fb203e007fe808d4bb06b2df37b610,1,14f5d95b701702e7eac6f8ee27c5a586,1fa31edbc81c4b2b6e557c01360ae377,23045,rio de janeiro,RJ,b5ac08b2bc73bc36eecc6107b78247d3,perfumaria,36.0,179.0,1.0,400.0,20.0,7.0,15.0,d3674f271c91f824f82d24d92011f669,brasilia,DF,72233,credit_card,1,8,189.9,18.04,207.94,2018-05-17 14:11:56,2018-05-12 13:50:23,2018-05-12 14:11:56,2018-05-14 08:17:00,2018-05-18 18:29:01,2018-06-20 00:00:00,Saturday,May,2018,May-2018,delivered,d2fb203e007fe808d4bb06b2df37b610-1
40898,19e99767938cf9c5969b4b00d1eaeaca,1,7c2f7ea28703035aea1c82509403b40b,3dfa33e5348bd90b234a96f7294016d5,4814,sao paulo,SP,d1040cea3114b6e9f7e2170dc39af1db,perfumaria,42.0,367.0,2.0,250.0,21.0,4.0,15.0,2709af9587499e95e803a6498a5a56e9,sao paulo,SP,3813,boleto,1,1,44.0,7.78,51.78,2017-09-18 04:50:41,2017-09-09 11:15:23,2017-09-12 04:50:41,2017-09-13 21:37:53,2017-09-14 19:22:49,2017-09-21 00:00:00,Saturday,September,2017,September-2017,delivered,19e99767938cf9c5969b4b00d1eaeaca-1
26812,b857022c441c749e56d9722e49382a9a,1,962f5304e0c4e63d74fb81bbafac050e,14f961871f9afdb3d3aa2dd15f024f20,73368,brasilia,DF,6109d0cae3bcb57d579bc0fab6e61814,malas_acessorios,45.0,573.0,1.0,1250.0,49.0,10.0,34.0,dbc22125167c298ef99da25668e1011f,borda da mata,MG,37564,credit_card,1,5,85.9,17.85,103.75,2017-08-14 17:00:08,2017-08-08 16:19:13,2017-08-08 17:00:08,2017-08-09 19:46:01,2017-08-21 19:33:38,2017-08-30 00:00:00,Tuesday,August,2017,August-2017,delivered,b857022c441c749e56d9722e49382a9a-1
22223,6a2cf11a0f3d4670de5674e795196f14,2,bb0d1df0a5c7b32669347c443e29f845,c958ccf0759919707d52e7df7a289f16,6785,taboao da serra,SP,c9fa6a0dbc5b979d8c99f38c3c9c912f,consoles_games,50.0,481.0,4.0,100.0,16.0,3.0,13.0,9f505651f4a6abe901a56cdc21508025,sao paulo,SP,4102,credit_card,1,1,19.99,7.39,54.76,2018-03-21 00:50:27,2018-03-15 00:35:54,2018-03-15 00:50:27,2018-03-15 17:56:27,2018-03-19 17:02:21,2018-03-27 00:00:00,Thursday,March,2018,March-2018,delivered,6a2cf11a0f3d4670de5674e795196f14-2
92276,b124967afcc82ef17ec41020fe2a9136,1,43dd5cdd60809c5f268d9d3b1e5b986d,da6ad3471341a3f6801cb11ea9a88b3c,5311,sao paulo,SP,12e6d0f655986ceff00c74658dec97b1,moveis_sala,47.0,511.0,1.0,7875.0,60.0,25.0,25.0,3be634553519fb6536a03e1358e9fdc7,sao paulo,SP,8275,debit_card,1,1,49.99,8.88,58.87,2018-06-06 17:18:09,2018-05-29 16:19:32,2018-05-29 17:18:09,2018-05-30 14:09:00,2018-06-01 15:48:34,2018-06-21 00:00:00,Tuesday,May,2018,May-2018,delivered,b124967afcc82ef17ec41020fe2a9136-1
33471,f240664fa94d4650c67cbdc818bc8135,1,08795c52e7b0525cd0b5bf92a66da58d,e770900b7b855ab3499928cce863eb34,21930,rio de janeiro,RJ,78b7b1ff2d3f06a589354ddf2f4f9db3,perfumaria,31.0,355.0,1.0,448.0,22.0,17.0,17.0,620c87c171fb2a6dd6e8bb4dec959fc6,petropolis,RJ,25645,credit_card,1,5,292.9,12.66,611.12,2017-04-06 13:42:26,2017-04-01 12:40:40,2017-04-02 13:42:26,2017-04-03 09:38:03,2017-04-04 15:40:01,2017-04-24 00:00:00,Saturday,April,2017,April-2017,delivered,f240664fa94d4650c67cbdc818bc8135-1
4195,61b7f07d71e7fc1c7c14ee1bee152cff,1,aa9ed9bf93a60424f38411623fec1c96,0a9dbce81a1bed323b0a5d499e5b6bf2,38307,ituiutaba,MG,ec242882027ee23182f0e790e4117128,cama_mesa_banho,60.0,872.0,1.0,1400.0,45.0,15.0,35.0,4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,14940,boleto,1,1,79.9,17.81,97.71,2018-02-05 04:35:26,2018-01-27 19:07:54,2018-01-30 05:31:37,2018-01-30 22:53:55,2018-02-09 01:26:33,2018-02-22 00:00:00,Saturday,January,2018,January-2018,delivered,61b7f07d71e7fc1c7c14ee1bee152cff-1
100064,fc566691ba1c7e356bdaa1d5785779df,1,6646b608fe21146631f6f702a50daa88,a1843144981e69e27270eb08d402b12b,95948,travesseiro,RS,5272c0e8bee8fadf0a2a23b5460da8c6,construcao_ferramentas_jardim,46.0,1612.0,1.0,325.0,18.0,16.0,13.0,8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,19803,boleto,1,1,16.6,16.11,32.71,2018-01-09 04:38:37,2018-01-02 11:19:07,2018-01-03 04:38:37,2018-01-03 20:27:39,2018-01-15 18:18:52,2018-02-06 00:00:00,Tuesday,January,2018,January-2018,delivered,fc566691ba1c7e356bdaa1d5785779df-1
83269,b96cb3fd98ba13f5a573fc64dfe1ee10,1,ed4a44ab55a35b95b8e0b30e84c24422,21989dae247feb80638a5a7ae1d5c25d,83604,campo largo,PR,8a5bdb0edeb5e2664a2f147198a52b9b,ferramentas_jardim,59.0,330.0,1.0,600.0,20.0,10.0,20.0,eeb6de78f79159600292e314a77cbd18,lages,SC,88501,credit_card,1,10,209.0,16.21,204.46,2017-06-14 22:25:15,2017-05-25 22:18:31,2017-05-26 22:25:15,2017-05-29 08:10:28,2017-06-06 13:31:41,2017-07-03 00:00:00,Thursday,May,2017,May-2017,delivered,b96cb3fd98ba13f5a573fc64dfe1ee10-1
71530,a55945f45b2bf0c2b8b3ffae52d10213,1,2fe73fd71a309402c99f449f8612fbc0,858c7e33e3b2d4f73c0c94290860eb23,8373,sao paulo,SP,62d8daeee0db3a60c234c2d1bfd10651,cama_mesa_banho,46.0,113.0,1.0,350.0,40.0,4.0,30.0,d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,SP,14940,credit_card,1,1,24.9,11.85,36.75,2017-09-27 15:30:16,2017-09-18 23:20:23,2017-09-19 15:30:16,2017-09-25 19:57:39,2017-10-10 19:23:50,2017-10-06 00:00:00,Monday,September,2017,September-2017,delivered,a55945f45b2bf0c2b8b3ffae52d10213-1
87571,2282f08c7a3e5bc3e7b84bb444d6e1e6,1,9024b6b926dff086c50dfd85762b9a45,a738c21ad87105ec4bcf95afff07f224,22783,rio de janeiro,RJ,3c5b70965b3d63c66a18dd46881a58c9,utilidades_domesticas,47.0,456.0,6.0,700.0,19.0,16.0,16.0,b6d44737c043328708f6749c2dbe50bd,santo andre,SP,9230,credit_card,1,1,29.9,16.32,46.22,2018-04-17 11:50:28,2018-04-11 11:41:21,2018-04-11 11:50:28,2018-04-11 22:18:28,2018-04-26 19:42:49,2018-05-18 00:00:00,Wednesday,April,2018,April-2018,delivered,2282f08c7a3e5bc3e7b84bb444d6e1e6-1
